2020-12-20 06:17:33 [scrapy.utils.log] INFO: Scrapy 2.1.0 started (bot: scrapybot)
2020-12-20 06:17:33 [scrapy.utils.log] INFO: Versions: lxml 4.4.2.0, libxml2 2.9.4, cssselect 1.1.0, parsel 1.6.0, w3lib 1.21.0, Twisted 20.3.0, Python 3.8.0 (default, Feb 15 2020, 19:28:08) - [Clang 11.0.0 (clang-1100.0.33.17)], pyOpenSSL 19.1.0 (OpenSSL 1.1.1g  21 Apr 2020), cryptography 2.9.2, Platform macOS-10.16-x86_64-i386-64bit
2020-12-20 06:17:33 [scrapy.utils.log] DEBUG: Using reactor: twisted.internet.selectreactor.SelectReactor
2020-12-20 06:17:35 [scrapy.crawler] INFO: Overridden settings:
{'DOWNLOAD_DELAY': '0.05',
 'LOG_FILE': 'log_2020-12-20.txt',
 'USER_AGENT': 'Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:67.0) '
               'Gecko/20100101 Firefox/67.0'}
2020-12-20 06:17:35 [scrapy.extensions.telnet] INFO: Telnet Password: 7c6494c53dc0b4bf
2020-12-20 06:17:35 [scrapy.middleware] INFO: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.memusage.MemoryUsage',
 'scrapy.extensions.logstats.LogStats']
2020-12-20 06:17:35 [scrapy.middleware] INFO: Enabled downloader middlewares:
['scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.cookies.CookiesMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
2020-12-20 06:17:35 [scrapy.middleware] INFO: Enabled spider middlewares:
['scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
2020-12-20 06:17:35 [scrapy.middleware] INFO: Enabled item pipelines:
[]
2020-12-20 06:17:35 [scrapy.core.engine] INFO: Spider opened
2020-12-20 06:17:35 [scrapy.extensions.logstats] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-12-20 06:17:35 [scrapy.extensions.telnet] INFO: Telnet console listening on 127.0.0.1:6023
2020-12-20 06:18:10 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=10> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=1)
2020-12-20 06:18:10 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=9> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=1)
2020-12-20 06:18:11 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=7> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=1)
2020-12-20 06:18:11 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=8> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=1)
2020-12-20 06:18:11 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=5> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=1)
2020-12-20 06:18:11 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=6> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=1)
2020-12-20 06:18:11 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=4> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=1)
2020-12-20 06:18:12 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=2> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=1)
2020-12-20 06:18:12 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=151> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:12 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=3> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=North%20Coast&page=1)
2020-12-20 06:18:12 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=149> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:12 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=150> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:12 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=148> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:12 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=147> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:12 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=146> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:13 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=145> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:13 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=144> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:13 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=142> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:13 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=141> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:13 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=140> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:14 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=139> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:14 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=143> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:14 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=138> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:15 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=137> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:15 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=134> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:15 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=135> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:15 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=133> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:15 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=136> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:15 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=131> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:15 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=130> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:15 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=132> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:16 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=129> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:16 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=127> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:16 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=128> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:17 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=129> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=1)
2020-12-20 06:18:17 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=124> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:17 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=125> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:17 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=126> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:17 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=128> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=1)
2020-12-20 06:18:17 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=127> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=1)
2020-12-20 06:18:18 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=126> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=1)
2020-12-20 06:18:18 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=125> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=1)
2020-12-20 06:18:18 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=124> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=1)
2020-12-20 06:18:18 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=123> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=1)
2020-12-20 06:18:18 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=120> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=1)
2020-12-20 06:18:18 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=121> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=1)
2020-12-20 06:18:18 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=122> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=1)
2020-12-20 06:18:19 [scrapy.core.engine] DEBUG: Crawled (404) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=116> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=1)
2020-12-20 06:18:19 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <404 https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=116>: HTTP status code is not handled or not allowed
2020-12-20 06:18:19 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=118> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=1)
2020-12-20 06:18:19 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=117> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=1)
2020-12-20 06:18:19 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=119> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=1)
2020-12-20 06:18:19 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=115> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=1)
2020-12-20 06:18:20 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=123> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:20 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=122> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:20 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=114> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Valley&page=1)
2020-12-20 06:18:20 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=121> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:21 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=119> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:21 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=118> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:21 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=117> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:21 [scrapy.core.engine] DEBUG: Crawled (404) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=116> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:21 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=120> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:21 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <404 https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=116>: HTTP status code is not handled or not allowed
2020-12-20 06:18:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=115> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=113> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=112> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=114> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=111> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=109> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=110> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=106> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=107> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=108> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=104> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=103> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=105> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=101> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=102> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=99> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=98> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=100> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=97> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=96> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=94> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=93> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=95> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=92> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=90> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=91> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=88> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=89> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
2020-12-20 06:18:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=87> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Napa-Sonoma&page=1)
