2022-05-05 04:18:02 [scrapy.utils.log] INFO: Scrapy 2.6.1 started (bot: scrapybot)
2022-05-05 04:18:02 [scrapy.utils.log] INFO: Versions: lxml 4.6.4.0, libxml2 2.9.10, cssselect 1.1.0, parsel 1.6.0, w3lib 1.22.0, Twisted 22.2.0, Python 3.9.10 (main, Jan 15 2022, 11:48:04) - [Clang 13.0.0 (clang-1300.0.29.3)], pyOpenSSL 21.0.0 (OpenSSL 1.1.1l  24 Aug 2021), cryptography 36.0.0, Platform macOS-12.3.1-x86_64-i386-64bit
2022-05-05 04:18:05 [scrapy.crawler] INFO: Overridden settings:
{'DOWNLOAD_DELAY': '0.05',
 'LOG_FILE': 'log_2022-05-05.txt',
 'USER_AGENT': 'Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:67.0) '
               'Gecko/20100101 Firefox/67.0'}
2022-05-05 04:18:05 [scrapy.utils.log] DEBUG: Using reactor: twisted.internet.selectreactor.SelectReactor
2022-05-05 04:18:05 [scrapy.extensions.telnet] INFO: Telnet Password: 3e61047fe50e31ae
2022-05-05 04:18:05 [scrapy.middleware] INFO: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.memusage.MemoryUsage',
 'scrapy.extensions.logstats.LogStats']
2022-05-05 04:18:05 [scrapy.middleware] INFO: Enabled downloader middlewares:
['scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.cookies.CookiesMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
2022-05-05 04:18:05 [scrapy.middleware] INFO: Enabled spider middlewares:
['scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
2022-05-05 04:18:05 [scrapy.middleware] INFO: Enabled item pipelines:
[]
2022-05-05 04:18:05 [scrapy.core.engine] INFO: Spider opened
2022-05-05 04:18:05 [scrapy.extensions.logstats] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2022-05-05 04:18:05 [scrapy.extensions.telnet] INFO: Telnet console listening on 127.0.0.1:6023
2022-05-05 04:18:07 [filelock] DEBUG: Attempting to acquire lock 4390513584 on /Users/okara/.cache/python-tldextract/3.9.10.final__3.9__e3e054__tldextract-3.1.2/publicsuffix.org-tlds/de84b5ca2167d4c83e38fb162f2e8738.tldextract.json.lock
2022-05-05 04:18:07 [filelock] DEBUG: Lock 4390513584 acquired on /Users/okara/.cache/python-tldextract/3.9.10.final__3.9__e3e054__tldextract-3.1.2/publicsuffix.org-tlds/de84b5ca2167d4c83e38fb162f2e8738.tldextract.json.lock
2022-05-05 04:18:07 [filelock] DEBUG: Attempting to acquire lock 4390563744 on /Users/okara/.cache/python-tldextract/3.9.10.final__3.9__e3e054__tldextract-3.1.2/urls/62bf135d1c2f3d4db4228b9ecaf507a2.tldextract.json.lock
2022-05-05 04:18:07 [filelock] DEBUG: Lock 4390563744 acquired on /Users/okara/.cache/python-tldextract/3.9.10.final__3.9__e3e054__tldextract-3.1.2/urls/62bf135d1c2f3d4db4228b9ecaf507a2.tldextract.json.lock
2022-05-05 04:18:07 [filelock] DEBUG: Attempting to release lock 4390563744 on /Users/okara/.cache/python-tldextract/3.9.10.final__3.9__e3e054__tldextract-3.1.2/urls/62bf135d1c2f3d4db4228b9ecaf507a2.tldextract.json.lock
2022-05-05 04:18:07 [filelock] DEBUG: Lock 4390563744 released on /Users/okara/.cache/python-tldextract/3.9.10.final__3.9__e3e054__tldextract-3.1.2/urls/62bf135d1c2f3d4db4228b9ecaf507a2.tldextract.json.lock
2022-05-05 04:18:07 [filelock] DEBUG: Attempting to release lock 4390513584 on /Users/okara/.cache/python-tldextract/3.9.10.final__3.9__e3e054__tldextract-3.1.2/publicsuffix.org-tlds/de84b5ca2167d4c83e38fb162f2e8738.tldextract.json.lock
2022-05-05 04:18:07 [filelock] DEBUG: Lock 4390513584 released on /Users/okara/.cache/python-tldextract/3.9.10.final__3.9__e3e054__tldextract-3.1.2/publicsuffix.org-tlds/de84b5ca2167d4c83e38fb162f2e8738.tldextract.json.lock
2022-05-05 04:18:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5047> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5046> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5044> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5045> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5043> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5042> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:37 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5041> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:37 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5040> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:37 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5039> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:37 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5037> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:37 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5038> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:38 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5034> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:38 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5035> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:38 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5032> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:38 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5036> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:39 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5033> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:39 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5030> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:39 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5031> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:39 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5029> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:40 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5027> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:40 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5028> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:40 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5026> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:40 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5025> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:40 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5024> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:41 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5021> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:41 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5023> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:41 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5022> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5020> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5017> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5018> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5019> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5016> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:43 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5015> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:43 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5014> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:43 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5013> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:43 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5012> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5011> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5009> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5010> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5008> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5007> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:44 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5006> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5005> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5004> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5002> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5003> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5001> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:45 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=5000> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:46 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4999> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:46 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4998> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:46 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4997> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4993> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4996> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4995> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4992> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4994> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4990> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:47 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4991> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4989> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4987> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4988> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4986> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4984> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:48 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4985> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:49 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4982> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:49 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4983> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:49 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4981> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:50 [scrapy.crawler] INFO: Received SIGINT, shutting down gracefully. Send again to force 
2022-05-05 04:18:50 [scrapy.core.engine] INFO: Closing spider (shutdown)
2022-05-05 04:18:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4978> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4976> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4979> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4977> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4975> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:50 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4980> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:51 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4974> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:51 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4973> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:51 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4972> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:52 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4971> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:52 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4970> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:52 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4968> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:52 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4967> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:52 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4969> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:52 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4966> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:52 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=4965> (referer: https://www.winemag.com/?s=&drink_type=wine&country=US&state=California&region=Central%20Coast&page=1)
2022-05-05 04:18:53 [scrapy.statscollectors] INFO: Dumping Scrapy stats:
{'downloader/request_bytes': 113365,
 'downloader/request_count': 240,
 'downloader/request_method_count/GET': 240,
 'downloader/response_bytes': 7053165,
 'downloader/response_count': 240,
 'downloader/response_status_count/200': 240,
 'elapsed_time_seconds': 47.442195,
 'finish_reason': 'shutdown',
 'finish_time': datetime.datetime(2022, 5, 5, 8, 18, 53, 56998),
 'httpcompression/response_bytes': 42405905,
 'httpcompression/response_count': 240,
 'log_count/DEBUG': 249,
 'log_count/INFO': 11,
 'memusage/max': 97923072,
